"temperature","humidity","pressure","image"
44,79,29.74,0
42,85,29.75,0
42,82,29.75,0
43,80,29.76,0
42,85,29.77,0
41,86,29.77,0
34,96,29.77,0
37,89,29.77,0
39,82,29.77,0
40,79,29.76,0
42,70,29.78,1
43,60,29.78,1
43,56,29.79,1
42,58,29.8,1
42,53,29.81,1
41,53,29.83,1
41,55,29.84,1
42,53,29.86,1
42,55,29.88,1
41,57,29.89,1
41,57,29.88,1
41,55,29.87,0
42,55,29.87,0
41,55,29.88,0
41,55,29.89,0
40,58,29.9,0
40,58,29.92,0
40,58,29.93,0
39,60,29.94,0
40,58,29.94,0
40,58,29.94,0
40,55,29.94,0
40,51,29.94,0
38,68,29.95,0
37,62,29.97,1
36,62,29.98,1
35,67,29.98,1
34,67,29.98,1
32,69,29.99,1
31,69,29.99,1
31,69,30.01,1
33,61,30.02,1
36,57,30.03,1
37,52,30.03,1
39,50,29.99,1
41,47,29.96,0
43,37,29.95,0
43,37,29.95,0
43,40,29.94,0
38,44,29.94,0
32,59,29.94,0
35,50,29.94,0
28,66,29.93,0
27,69,29.91,0
26,71,29.9,0
24,75,29.89,0
23,81,29.88,0
22,82,29.87,0
22,78,29.9,1
21,78,29.88,1
21,81,29.86,1
21,85,29.86,1
22,82,29.88,1
22,85,29.88,1
23,81,29.89,1
30,72,29.9,1
32,66,29.9,1
36,59,29.88,1
39,43,29.87,1
40,40,29.84,0
41,38,29.83,0
41,36,29.83,0
39,39,29.84,0
39,43,29.83,0
39,46,29.83,0
38,48,29.83,0
38,47,29.84,0
38,48,29.83,0
38,48,29.84,0
38,51,29.83,0
38,53,29.84,0
37,57,29.84,0
37,62,29.82,0
37,57,29.83,0
35,82,29.83,1
35,85,29.82,1
34,89,29.83,1
34,89,29.82,1
33,92,29.82,1
33,92,29.81,1
33,89,29.82,1
33,92,29.81,1
33,92,29.81,1
34,92,29.76,1
34,92,29.75,1
34,92,29.75,1
34,92,29.77,1
34,92,29.76,1
34,92,29.76,1
35,89,29.75,1
35,89,29.74,1
35,92,29.73,1
35,92,29.73,1
35,92,29.7,1
36,89,29.67,1
35,92,29.71,1
35,92,29.72,1
36,93,29.62,1
36,93,29.62,1
36,93,29.61,1
37,93,29.59,0
37,93,29.58,0
37,93,29.55,0
39,93,29.49,0
39,93,29.51,0
39,93,29.5,0
39,93,29.52,0
39,93,29.51,0
37,96,29.5,0
37,96,29.51,0
37,93,29.5,0
37,96,29.51,0
37,93,29.5,0
38,93,29.46,0
38,93,29.43,0
38,93,29.42,0
38,93,29.41,0
40,93,29.39,0
39,96,29.39,0
39,93,29.38,0
39,93,29.38,0
38,97,29.37,0
38,93,29.37,0
38,93,29.38,1
38,93,29.39,1
39,89,29.4,1
39,89,29.4,1
39,93,29.39,1
39,89,29.39,1
39,93,29.42,1
38,89,29.42,1
39,86,29.43,1
42,76,29.45,1
46,68,29.46,1
48,63,29.44,1
50,54,29.41,1
50,52,29.39,0
48,52,29.41,0
47,54,29.41,0
47,56,29.42,0
45,56,29.44,0
43,56,29.45,0
40,63,29.46,0
38,68,29.45,0
34,82,29.45,0
36,79,29.46,0
38,73,29.46,0
35,78,29.45,0
35,76,29.44,0
34,82,29.45,1
34,79,29.47,1
35,76,29.47,1
35,70,29.46,1
34,67,29.49,1
35,64,29.51,1
36,67,29.52,1
41,57,29.54,1
42,49,29.54,1
46,40,29.54,1
44,43,29.5,1
45,40,29.47,0
46,37,29.46,0
45,40,29.47,0
45,40,29.49,0
42,45,29.5,0
41,47,29.51,0
41,49,29.53,0
41,49,29.53,0
41,49,29.54,0
40,51,29.54,0
37,62,29.56,0
38,60,29.55,0
38,60,29.56,0
37,65,29.57,1
35,72,29.57,1
35,72,29.57,1
34,79,29.58,1
34,67,29.59,1
36,59,29.62,1
35,59,29.63,1
37,54,29.65,1
41,47,29.66,1
40,49,29.68,1
41,45,29.67,1
41,41,29.66,0
40,45,29.67,0
40,45,29.69,0
38,44,29.73,0
36,46,29.79,0
34,50,29.81,0
34,50,29.84,0
34,50,29.84,0
31,54,29.86,0
30,54,29.87,0
31,57,29.88,0
29,64,29.89,0
29,61,29.89,0
26,69,29.92,1
26,66,29.94,1
29,61,29.94,1
30,61,29.95,1
30,59,29.96,1
28,63,29.97,1
31,59,29.99,1
34,52,30.01,1
36,48,30.03,1
38,47,30.02,1
40,43,30,1
41,41,29.98,0
43,38,29.98,0
41,40,29.98,0
40,41,29.99,0
38,44,30,0
36,48,30.04,0
34,54,30.07,0
31,57,30.09,0
30,59,30.11,0
30,59,30.13,0
30,59,30.12,0
30,59,30.12,0
29,61,30.11,0
29,61,30.12,1
27,66,30.13,1
24,75,30.13,1
24,75,30.14,1
24,75,30.15,1
25,72,30.14,1
24,75,30.14,1
29,69,30.17,1
33,59,30.18,1
36,52,30.17,1
37,50,30.14,1
38,48,30.11,0
39,46,30.09,0
40,45,30.08,0
39,46,30.08,0
36,55,30.1,0
34,56,30.11,0
34,56,30.11,0
29,67,30.12,0
27,72,30.11,0
26,75,30.11,0
25,78,30.1,0
23,81,30.11,0
23,81,30.12,0
22,85,30.12,1
22,82,30.14,1
21,85,30.13,1
20,89,30.12,1
20,85,30.13,1
20,85,30.14,1
22,82,30.16,1
30,75,30.17,1
35,64,30.17,1
39,55,30.17,1
42,47,30.15,1
43,45,30.13,0
45,40,30.11,0
45,40,30.1,0
45,40,30.1,0
38,55,30.09,0
37,54,30.07,0
32,66,30.09,0
